run_id,config_id,skip_step,skip_reason,matching_signature_id,matching_signature_type,matching_signature_cond,signature_conf_at_skip,signature_n_fail,signature_n_counter,is_subsumed_product,ground_truth_feasible
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,399,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,159,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,266,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,414,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,219,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,294,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,299,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,389,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,386,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,164,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,273,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,143,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,320,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,224,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,330,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,267,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,291,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,186,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,327,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,137,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,336,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,173,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,243,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,222,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,161,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,284,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,90,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,365,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
PA-DSE_phago+RPE_vadd_B60_sNone_6834080,105,15,rpe_signature,93360,generic_error,"{""pipeline"": ""True""}",0.8000,8,0,False,
